timestamp, aqi, co, h, no2, o3, pm10, pm25, t
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 16:57:07, 71, 45, 53, 14, 61, 71, 62, 27.15
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 17:38:24, 71, 45, 53, 14, 61, 71, 62, 27.15
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 17:57:09, 71, 45, 55, 14, 61, 71, 62, 26.65
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 18:38:27, 71, 45, 55, 14, 61, 71, 62, 26.65
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 18:57:12, 71, 45, 55, 14, 61, 71, 62, 26.65
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 19:38:29, 71, 45, 55, 14, 61, 71, 62, 26.65
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 19:57:14, 71, 45, 55, 14, 61, 71, 62, 26.65
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 20:38:32, 71, 45, 55, 14, 61, 71, 62, 26.65
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 20:57:16, 71, 45, 55, 14, 61, 71, 62, 26.65
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 21:38:35, 71, 45, 68, 14, 61, 71, 62, 23.85
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 21:57:19, 71, 45, 68, 14, 61, 71, 62, 23.85
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 22:38:37, 71, 45, 68, 14, 61, 71, 62, 23.85
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 22:57:21, 71, 45, 68, 14, 61, 71, 62, 23.85
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 23:38:40, 71, 45, 68, 14, 61, 71, 62, 23.85
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 23:57:24, 71, 45, 77, 14, 61, 71, 62, 22
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 00:38:42, 71, 45, 77, 14, 61, 71, 62, 22
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 00:57:26, 71, 45, 77, 14, 61, 71, 62, 22
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 01:38:44, 71, 45, 77, 14, 61, 71, 62, 22
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 01:57:29, 71, 45, 77, 14, 61, 71, 62, 22
