timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 09:40:01, 95, 61, 46, 18, 18, 95, 80, 32.52
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 09:58:51, 94, 51, 46, 18, 23, 94, 80, 32.52
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 10:40:03, 94, 51, 46, 18, 26, 94, 80, 32.52
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 10:58:53, 94, 51, 46, 18, 26, 94, 80, 32.52
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 11:40:05, 94, 51, 46, 18, 26, 94, 80, 32.52
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 11:58:55, 94, 51, 46, 18, 26, 94, 80, 32.52
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 12:40:08, 96, 56, 48, 18, 31, 96, 82, 30.45
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 12:58:58, 96, 56, 48, 18, 31, 96, 82, 30.45
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 13:40:10, 97, 56, 48, 18, 31, 97, 82, 30.45
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 13:59:00, 97, 56, 48, 18, 31, 97, 82, 30.45
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 14:40:13, 97, 56, 48, 18, 31, 97, 82, 30.45
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 14:59:02, 100, 56, 46, 17, 31, 100, 85, 28.1
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 15:40:15, 104, 56, 46, 17, 29, 104, 89, 28.1
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 15:59:05, 104, 56, 46, 17, 29, 104, 89, 28.1
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 16:40:18, 104, 56, 46, 17, 29, 104, 89, 28.1
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 16:59:07, 104, 56, 46, 17, 29, 104, 89, 28.1
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 17:40:20, 107, 56, 46, 17, 17, 107, 94, 28.1
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 17:59:10, 107, 56, 46, 17, 17, 107, 94, 28.1
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 18:40:22, 109, 56, 49, 17, 13, 109, 95, 26.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 18:59:13, 109, 56, 49, 17, 13, 109, 95, 26.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 19:40:25, 109, 56, 52, 17, 13, 109, 95, 25.78
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 19:59:15, 109, 56, 52, 17, 9, 109, 96, 25.78
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 20:40:27, 109, 56, 52, 17, 9, 109, 96, 25.78
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 20:59:18, 109, 56, 59, 17, 9, 109, 96, 23.54
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 21:40:30, 109, 56, 59, 17, 9, 109, 96, 23.54
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 21:59:20, 109, 56, 59, 17, 9, 109, 96, 23.54
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 22:40:32, 109, 56, 59, 17, 9, 109, 96, 23.54
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 22:59:22, 109, 56, 59, 17, 9, 109, 96, 23.54
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 23:40:35, 109, 56, 65, 17, 9, 109, 96, 22.64
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 23:59:25, 109, 56, 65, 17, 9, 109, 96, 22.64
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 00:40:38, 109, 56, 65, 17, 9, 109, 96, 22.64
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 00:59:27, 110, 56, 65, 17, 10, 110, 97, 22.64
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 01:40:41, 110, 56, 65, 17, 10, 110, 97, 22.64
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 01:59:30, 110, 56, 65, 17, 10, 110, 97, 22.64
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 02:40:43, 110, 56, 94, 17, 10, 110, 97, 23.04
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 02:59:32, 110, 56, 94, 17, 10, 110, 97, 23.04
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 03:40:46, 110, 56, 94, 17, 10, 110, 97, 23.04
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 03:59:35, 110, 56, 94, 17, 10, 110, 97, 23.04
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 04:40:48, 110, 56, 94, 16, 10, 110, 97, 23.04
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 04:59:37, 110, 56, 94, 16, 10, 110, 97, 23.04
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 05:40:51, 110, 56, 94, 16, 10, 110, 97, 23.04
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 05:59:39, 110, 56, 94, 16, 10, 110, 97, 23.04
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 06:40:53, 110, 56, 86, 17, 10, 110, 97, 23.98
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 06:59:42, 110, 56, 86, 17, 10, 110, 97, 23.98
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 07:40:55, 110, 56, 86, 17, 10, 110, 97, 23.98
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 07:59:45, 110, 56, 86, 17, 10, 110, 97, 23.98
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 08:40:58, 110, 56, 66, 17, 10, 110, 97, 30.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 08:59:47, 110, 56, 66, 17, 10, 110, 97, 30.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 09:41:01, 110, 56, 66, 17, 10, 110, 97, 30.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 09:59:50, 110, 56, 66, 17, 10, 110, 97, 30.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 10:41:04, 110, 56, 66, 17, 10, 110, 97, 30.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 10:59:52, 110, 56, 66, 17, 10, 110, 97, 30.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 11:41:06, 110, 56, 66, 17, 10, 110, 97, 30.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 11:59:55, 110, 56, 66, 17, 10, 110, 97, 30.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 12:41:08, 110, 56, 100, 17, 10, 110, 97, 23.17
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 12:59:57, 110, 56, 100, 17, 10, 110, 97, 23.17
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 13:41:11, 110, 56, 100, 17, 10, 110, 97, 23.17
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 14:00:00, 110, 56, 100, 17, 10, 110, 97, 23.17
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 14:41:13, 110, 56, 100, 17, 10, 110, 97, 21.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 15:00:02, 110, 56, 100, 17, 10, 110, 97, 21.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 15:41:15, 110, 56, 100, 17, 10, 110, 97, 21.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 16:00:04, 110, 56, 100, 17, 10, 110, 97, 21.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 16:41:18, 110, 56, 100, 17, 10, 110, 97, 21.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 17:00:07, 110, 56, 100, 17, 10, 110, 97, 21.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 17:41:20, 110, 56, 100, 17, 10, 110, 97, 21.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 18:00:09, 110, 56, 99, 17, 10, 110, 97, 21.25
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 18:41:23, 110, 56, 99, 17, 10, 110, 97, 21.25
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 19:00:12, 110, 56, 99, 17, 10, 110, 97, 21.25
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 19:41:25, 110, 56, 99, 17, 10, 110, 97, 21.25
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 20:00:14, 110, 56, 99, 17, 10, 110, 97, 21.25
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 20:41:27, 110, 56, 99, 17, 10, 110, 97, 21.25
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 21:00:17, 110, 56, 99, 17, 10, 110, 97, 21.25
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 21:41:30, 110, 56, 99, 17, 10, 110, 97, 21.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 22:00:19, 110, 56, 99, 17, 10, 110, 97, 21.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 22:41:32, 110, 56, 99, 17, 10, 110, 97, 21.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 23:00:22, 110, 56, 99, 17, 10, 110, 97, 21.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 23:41:35, 110, 56, 99, 17, 10, 110, 97, 21.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 00:00:24, -, 56, 98, 17, 10, 110, 97, 20.97
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 00:41:37, -, 56, 98, 17, 10, 110, 97, 20.97
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 01:00:27, -, 56, 98, 17, 10, 110, 97, 20.97
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 01:41:40, -, 56, 100, 17, 10, 110, 97, 23.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 02:00:29, -, 56, 100, 17, 10, 110, 97, 23.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 02:41:42, -, 56, 100, 17, 10, 110, 97, 23.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 03:00:32, -, 56, 100, 17, 10, 110, 97, 23.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 03:41:45, -, 56, 100, 17, 10, 110, 97, 23.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 04:00:34, -, 56, 100, 17, 10, 110, 97, 23.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 04:41:47, -, 56, 100, 17, 10, 110, 97, 23.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 05:00:37, -, 56, 100, 17, 10, 110, 97, 23.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 05:41:49, -, 56, 90, 17, 10, 110, 97, 27.56
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 06:00:39, -, 56, 90, 17, 10, 110, 97, 27.56
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 06:41:52, 57, 57, 90, 17, 15, 46, 40, 27.56
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 07:00:41, 57, 57, 90, 17, 15, 46, 40, 27.56
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 07:41:55, 57, 57, 90, 17, 15, 46, 40, 27.56
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 08:00:44, 57, 57, 90, 17, 15, 46, 40, 27.56
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 08:41:57, 57, 57, 86, 17, 16, 45, 39, 28.85
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 09:00:46, 57, 57, 86, 17, 16, 45, 39, 28.85
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 09:41:59, 57, 57, 91, 17, 24, 44, 38, 28.17
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 10:00:49, 57, 57, 96, 17, 26, 43, 38, 27.49
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 10:42:02, 57, 57, 96, 17, 26, 43, 38, 27.49
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 11:00:51, 57, 57, 96, 17, 26, 43, 38, 27.49
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 11:42:04, 56, 56, 88, 17, 26, 43, 37, 26.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 12:00:55, 56, 56, 88, 17, 26, 43, 37, 26.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 12:42:07, 56, 56, 88, 17, 28, 43, 37, 26.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 13:00:57, 56, 56, 88, 17, 28, 43, 37, 26.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 13:42:09, 56, 56, 88, 17, 28, 43, 37, 26.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 14:01:00, 56, 56, 88, 17, 28, 43, 37, 26.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 14:42:12, 56, 56, 88, 17, 28, 43, 37, 26.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 15:01:02, 56, 56, 88, 17, 28, 43, 37, 26.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 15:42:14, 56, 56, 93, 17, 28, 43, 37, 23.92
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 16:01:04, 56, 56, 93, 17, 28, 43, 37, 23.92
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 16:42:16, 56, 56, 93, 17, 28, 43, 37, 23.92
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 17:01:07, 56, 56, 93, 17, 28, 43, 37, 23.92
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 17:42:19, 56, 56, 95, 17, 28, 43, 37, 22.95
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 18:01:10, 56, 56, 95, 17, 28, 43, 37, 22.95
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 18:42:21, 56, 56, 95, 17, 28, 43, 37, 22.95
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 19:01:12, 56, 56, 95, 17, 28, 43, 37, 22.95
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 19:42:24, 56, 56, 95, 17, 28, 43, 37, 22.95
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 20:01:15, 56, 56, 95, 17, 28, 43, 37, 22.95
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 20:42:26, 56, 56, 95, 17, 28, 43, 37, 22.95
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 21:01:17, 56, 56, 98, 17, 28, 43, 37, 22.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 21:42:28, 56, 56, 98, 17, 28, 43, 37, 22.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 22:01:20, 56, 56, 98, 17, 28, 43, 37, 22.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 22:42:31, 56, 56, 98, 17, 28, 43, 37, 22.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 23:01:22, 56, 56, 98, 17, 28, 43, 37, 22.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 23:42:34, 56, 56, 98, 17, 28, 43, 37, 22.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 00:01:25, 56, 56, 98, 17, 28, 43, 37, 22.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 00:42:36, 56, 56, 97, 17, 28, 43, 37, 21.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 01:01:27, 56, 56, 97, 17, 28, 43, 37, 21.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 01:42:39, 56, 56, 97, 17, 28, 43, 37, 21.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 02:01:30, 56, 56, 97, 17, 28, 43, 37, 21.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 02:42:42, 56, 56, 97, 17, 28, 43, 37, 21.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 03:01:32, 56, 56, 97, 17, 28, 43, 37, 21.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 03:42:44, 56, 56, 94, 17, 28, 43, 37, 24.41
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 04:01:35, 56, 56, 94, 17, 28, 43, 37, 24.41
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 04:42:47, 64, 64, 94, 19, 22, 43, 37, 24.41
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 05:01:37, 64, 64, 94, 19, 22, 43, 37, 24.41
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 05:42:49, 64, 64, 94, 19, 22, 43, 37, 24.41
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 06:01:39, 64, 64, 94, 19, 22, 43, 37, 24.41
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 06:42:51, 66, 66, 91, 19, 31, 42, 37, 28.29
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 07:01:42, 66, 66, 91, 19, 31, 42, 37, 28.29
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 07:42:54, 63, 63, 91, 19, 34, 42, 37, 28.29
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 08:01:44, 63, 63, 82, 19, 34, 42, 37, 29.37
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 08:42:57, 63, 63, 82, 19, 34, 42, 37, 29.37
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 09:01:46, 59, 59, 100, 19, 37, 42, 37, 23.77
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 09:42:59, 59, 59, 100, 19, 35, 42, 37, 23.77
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 10:01:49, 59, 59, 100, 19, 35, 42, 37, 23.77
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 10:43:01, 62, 62, 100, 19, 40, 42, 37, 23.77
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 11:01:51, 62, 62, 100, 19, 40, 42, 37, 23.77
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 11:43:04, 62, 62, 100, 19, 40, 42, 37, 23.77
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 12:01:54, 62, 62, 100, 19, 40, 42, 37, 23.77
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 12:43:06, 62, 62, 94, 19, 40, 42, 37, 23.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 13:01:56, 62, 62, 94, 19, 40, 42, 37, 23.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 13:43:08, 62, 62, 94, 19, 40, 42, 37, 23.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 14:01:58, 62, 62, 94, 19, 40, 42, 37, 23.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 14:43:11, 62, 62, 94, 19, 40, 42, 37, 23.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 15:02:01, 62, 62, 96, 19, 40, 42, 37, 21.57
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 15:43:13, 62, 62, 96, 19, 40, 42, 37, 21.57
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 16:02:03, 62, 62, 96, 19, 40, 42, 37, 21.57
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 16:43:15, 62, 62, 96, 19, 40, 42, 37, 21.57
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 17:02:06, 62, 62, 96, 19, 40, 42, 37, 21.57
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 17:43:18, 62, 62, 96, 19, 40, 42, 37, 21.57
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 18:02:08, 62, 62, 96, 19, 40, 42, 37, 21.57
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 18:43:21, 62, 62, 97.5, 19, 40, 42, 37, 21.295
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 19:02:11, 62, 62, 99, 19, 40, 42, 37, 21.02
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 19:43:23, 62, 62, 99, 19, 40, 42, 37, 21.02
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 20:02:13, 62, 62, 99, 19, 40, 42, 37, 21.02
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 20:43:26, 62, 62, 98, 19, 40, 42, 37, 21.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 21:02:16, 62, 62, 98, 19, 40, 42, 37, 21.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 21:43:28, 62, 62, 98, 19, 40, 42, 37, 21.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 22:02:18, 62, 62, 98, 19, 40, 42, 37, 21.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 22:43:31, 62, 62, 98, 19, 40, 42, 37, 21.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 23:02:20, 62, 62, 98, 19, 40, 42, 37, 21.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 23:43:33, 62, 62, 98, 19, 40, 42, 37, 21.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 00:02:23, 62, 62, 98, 19, 40, 42, 37, 21.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 00:43:35, 62, 62, 96, 19, 40, 42, 37, 20.66
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 01:02:25, 62, 62, 96, 19, 40, 42, 37, 20.66
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 01:43:38, 62, 62, 96, 19, 40, 42, 37, 20.66
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 02:02:28, 62, 62, 96, 19, 40, 42, 37, 20.66
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 02:43:40, 62, 62, 94, 19, 40, 42, 37, 23.15
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 03:02:30, 62, 62, 94, 19, 40, 42, 37, 23.15
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 03:43:43, 62, 62, 94, 19, 40, 42, 37, 23.15
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 04:02:33, 62, 62, 94, 19, 40, 42, 37, 23.15
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 04:43:45, 62, 62, 93, 19, 40, 42, 37, 24.2
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 05:02:35, 62, 62, 93, 19, 40, 42, 37, 24.2
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 05:43:47, 86, 86, 93, 19, 38, 38, 34, 24.2
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 06:02:38, 85, 85, 100, 19, 41, 38, 33, 24.97
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 06:43:50, 85, 85, 100, 19, 41, 38, 33, 24.97
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 07:02:40, 85, 85, 100, 19, 41, 38, 33, 24.97
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 07:43:52, 76, 76, 100, 19, 42, 38, 33, 24.97
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 08:02:42, 76, 76, 100, 19, 42, 38, 33, 24.97
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 08:43:55, 72, 72, 97, 19, 39, 38, 33, 26.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 09:02:45, 72, 72, 97, 19, 39, 38, 33, 26.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 09:43:57, 72, 72, 97, 19, 39, 38, 33, 26.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 10:02:47, 72, 72, 97, 19, 39, 38, 33, 26.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 10:44:00, 68, 68, 97, 19, 46, 39, 34, 26.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 11:02:50, 68, 68, 97, 19, 46, 39, 34, 26.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 11:44:02, 65, 65, 97, 19, 50, 39, 34, 26.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 12:02:52, 65, 65, 99, 19, 50, 39, 34, 23.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 12:44:04, 65, 65, 99, 19, 50, 39, 34, 23.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 13:02:55, 59, 59, 99, 19, 44, 40, 35, 23.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 13:44:07, 59, 59, 99, 19, 44, 40, 35, 23.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 14:02:59, 59, 59, 99, 19, 44, 40, 35, 23.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 14:44:09, 59, 59, 99, 19, 44, 40, 35, 23.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 15:03:02, 59, 59, 99, 19, 44, 40, 35, 23.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 15:44:12, 59, 59, 97, 19, 44, 40, 35, 22.89
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 16:03:04, 59, 59, 97, 19, 44, 40, 35, 22.89
