timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 23:38:39, 57, 51, 68, 12, 54, 57, 54, 23.85
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 23:57:23, 57, 51, 77, 12, 54, 57, 54, 22
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 00:38:42, 57, 51, 77, 12, 54, 57, 54, 22
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 00:57:26, 57, 51, 77, 12, 54, 57, 54, 22
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 01:38:44, 57, 51, 77, 12, 54, 57, 54, 22
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 01:57:28, 57, 51, 77, 12, 54, 57, 54, 22
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 02:38:47, 57, 51, 77, 12, 54, 57, 54, 22
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 02:57:31, 57, 51, 77, 12, 54, 57, 54, 22
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 03:38:49, 57, 51, 65, 12, 54, 57, 54, 26.83
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 03:57:33, 57, 51, 65, 12, 54, 57, 54, 26.83
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 04:38:51, 57, 51, 65, 12, 54, 57, 54, 26.83
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 04:57:36, 57, 51, 65, 12, 54, 57, 54, 26.83
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 05:38:54, 57, 51, 65, 12, 54, 57, 54, 26.83
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 05:57:38, 64, 51, 59, 13, 33, 64, 60, 31.49
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 06:38:56, 64, 51, 59, 14, 36, 64, 60, 31.49
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 06:57:40, 64, 51, 59, 14, 36, 64, 60, 31.49
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 07:38:58, 64, 51, 59, 14, 36, 64, 60, 31.49
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 07:57:43, 64, 51, 59, 14, 36, 64, 60, 31.49
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 08:39:01, 64, 50, 43, 14, 42, 64, 60, 32.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 08:57:45, 64, 50, 43, 14, 42, 64, 60, 32.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 09:39:03, 64, 50, 43, 14, 42, 64, 60, 32.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 09:57:47, 64, 50, 43, 14, 42, 64, 60, 32.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 10:39:05, 64, 49, 43, 14, 56, 64, 60, 32.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 10:57:50, 64, 49, 43, 14, 63, 64, 60, 32.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 11:39:08, 64, 49, 43, 14, 63, 64, 60, 32.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 11:57:52, 72, 48, 46, 14, 72, 64, 60, 30.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 12:39:10, 80, 47, 46, 14, 80, 64, 59, 30.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 12:57:54, 80, 47, 46, 14, 80, 64, 59, 30.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 13:39:12, 80, 47, 46, 14, 80, 64, 59, 30.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 13:57:57, 80, 47, 46, 14, 80, 64, 59, 30.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 14:39:15, 80, 47, 44, 14, 80, 64, 59, 28.42
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
